asin,title,price,image_url,product_url
"B087V7Y944","KS Powder Free Nitrile Hand Gloves, Food Grade, Made in Malaysia (Medium, Blue, Box of 80), Pack of 1","₹ 495","https://m.media-amazon.com/images/I/61Zyps+JAqL._SL1254_.jpg","https://www.amazon.in/dp/B087V7Y944"
"B0FCYHYGGN","ZORBES® Portable Invisible Laptop Riser Stand Mini Self-Adhesive Laptop Stand Metal Lightweight Cooling Pad Compatible with MacBook, Lenovo, Dell &amp; All Laptops Pack of-2","₹ 281","https://m.media-amazon.com/images/I/51lekN8a8sL._SL1024_.jpg","https://www.amazon.in/dp/B0FCYHYGGN"
"B0DN1RWNSQ","One94Store Astronaut Galaxy Projector Night Light – 360° Rotating Nebula Star Projector with Remote Control, Timer &amp; Adjustable Head – Space Lamp for Kids’ Bedroom, Gifts, Gaming Room, Home &amp; Décor","₹ 699","https://m.media-amazon.com/images/I/71R2SxbDV5L._SL1254_.jpg","https://www.amazon.in/dp/B0DN1RWNSQ"
"B0GCSRZJZ8","HealthSense Kitchen Weighing Machine for Food|Digital Weight Scale for Home with Nutritional Calculator App 24 Nutrients LED Display Tare Function Stainless Steel Platform |1Year Warranty(KS100)","₹ 1,799","https://m.media-amazon.com/images/I/51r+foLcBQL._SL1080_.jpg","https://www.amazon.in/dp/B0GCSRZJZ8"
"B0FB4M58G2","UB Unity Brand Transparent Waterproof Glue for Leakage, Epoxy Resin for Flooring, Crack Seal Agent Waterproofing for Roof Leakage Solution Indoor Outdoor Waterproof Adhesive Sealan (1 kg Glue)","₹ 879","https://m.media-amazon.com/images/I/71a2HwZHwKL._SL1254_.jpg","https://www.amazon.in/dp/B0FB4M58G2"
"B0FR33DCRP","3-Compartment Stainless Steel Lunch Box – Insulated, Leak-Proof &amp; BPA-Free Bento Box with Tray, Spoon &amp; Container for School, Office, Travel – 1120ml + 70ml, Green","₹ 499","https://m.media-amazon.com/images/I/71O0E5sqLuL._SL1500_.jpg","https://www.amazon.in/dp/B0FR33DCRP"
"B0DHX3RS7T","Wheat Fiber Lunch Box with Spoon and Fork, 2 Partitions, Leakproof Tiffin Box for Kids, Lunch Box for Office, (Beige)","₹ 325","https://m.media-amazon.com/images/I/51rs7m0AKDL._SL1500_.jpg","https://www.amazon.in/dp/B0DHX3RS7T"
"B0GX62T8Z5","6-Angle Adjustable Aluminum Laptop Stand | Ergonomic Foldable &amp; Portable Tabletop Riser Holder for Laptop/Desktop | Compatible with MacBook, HP, Dell, Lenovo &amp; All Notebooks (Silver)","₹ 219","https://m.media-amazon.com/images/I/51fSWSaEe4L._SL1500_.jpg","https://www.amazon.in/dp/B0GX62T8Z5"
"B0G1CK8TNC","uppercase Node Laptop Sleeve, Multi-Textured Quilted Design, Quick Access Pocket, Trolley Sleeve, Slide-in Handle &amp; Detachable Shoulder Strap, Ideal for Men &amp; Women | Office &amp; Travel","₹ 999","https://m.media-amazon.com/images/I/71TGWR9NoDL._SL1500_.jpg","https://www.amazon.in/dp/B0G1CK8TNC"
"B07Q3WPB6B","Loctite Tite Foam PU sealant(White), Expanding Foam for large gaps filling, keeps dust and pests aways, DIY dries fast, waterproof no shrinkage | PVC pipe bathroom, AC ducts 340g | Polyurethane","₹ 499","https://m.media-amazon.com/images/I/61ulpzJGCfL._SL1000_.jpg","https://www.amazon.in/dp/B07Q3WPB6B"
"B0C1S894S3","Wakefit 100% Waterproof Premium Cotton Mattress Protector | Breathable and Hypoallergenic Ultra Soft Fitted Bed Protector 78&#34;x72&#34; - King, Grey","₹ 895","https://m.media-amazon.com/images/I/61sRf7oDELL._SL1500_.jpg","https://www.amazon.in/dp/B0C1S894S3"
"B0CQPFM182","HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking &amp; Cooking with SS Platform, Touch Button, Tare Function &amp; 1 Year Warranty – Chef-Mate KS 50","₹ 899","https://m.media-amazon.com/images/I/71ob51gm77L._SL1500_.jpg","https://www.amazon.in/dp/B0CQPFM182"
"B0FFN61TFZ","Acer Nano Pad Rechargeable Bluetooth Keyboard &amp; Mouse Combo, 3 DPI Upto 1200 DPI, 78 Keys Anti Slip Back, Ultra Thin Design for Tablet, Laptop, Mobile, 10m Working Distance, Scissor Footed (Blue)","₹ 899","https://m.media-amazon.com/images/I/61vb+7hTclL._SL1500_.jpg","https://www.amazon.in/dp/B0FFN61TFZ"
"B0G1Y4JJ3S","Careforce Scalp Massager for Hair Growth Soft Silicone Head Scrubber Massage for Exfoliator, Anti Dandruff, Deep Cleaning Shampoo Brush for Men &amp; Women (Black)","₹ 99","https://m.media-amazon.com/images/I/71B5GLEkMwL._SL1500_.jpg","https://www.amazon.in/dp/B0G1Y4JJ3S"
"B0F2KXSZGN","Dyazo 360° Rotating Laptop Stand Holder | Height Adjustable &amp; Foldable Riser for 10-15.6 Inch Laptop | Anti Slip Pads with Heat Vent | Compatible for MacBook, Dell, HP, Lenovo &amp; Other Notebook- Silver","₹ 2,999","https://m.media-amazon.com/images/I/71NTwzPJRiL._SL1500_.jpg","https://www.amazon.in/dp/B0F2KXSZGN"
"B09VL787WJ","GADDA CO 100% Waterproof Premium Cotton Feel Mattress Protector King Size 78x72 Inch|Ultra Soft Breathable &amp; Fitted Bed Protector Terry Cover Double Bed (6.5x6 feet, Fits 10 Inches, Grey)","₹ 629","https://m.media-amazon.com/images/I/71yu3d1QjjL._SL1500_.jpg","https://www.amazon.in/dp/B09VL787WJ"
